TimeStep,Time,KineticEnergy,PotentialEnergy,TotalEnergy,Virial,Temperature,MeanSquareDisplacement
383,1.919999999999981,350.92915415806016,-2428.131591285666,-2077.202437127606,-3980.6400594562588,0.4679055388774135,0.06394573119351753
384,1.924999999999981,350.45228317085605,-2427.6559771789257,-2077.2036940080698,-3971.15843996034,0.4672697108944747,0.06392235494899526
385,1.9299999999999808,350.0585279254513,-2427.2648277013595,-2077.206299775908,-3962.7557850382595,0.46674470390060174,0.06389982665977734
386,1.9349999999999807,349.72061239439324,-2426.929289799802,-2077.2086774054087,-3955.095118455197,0.46629414985919093,0.06387799884272823
387,1.9399999999999806,349.4104117794364,-2426.6205670893764,-2077.21015530994,-3947.8287962232803,0.4658805490392485,0.06385677435232623
388,1.9449999999999805,349.10994686721557,-2426.320909674333,-2077.2109628071175,-3940.7779571447654,0.46547992915628744,0.06383607086719464
389,1.9499999999999804,348.81038700798234,-2426.02197455862,-2077.211587550638,-3933.8529459236934,0.4650805160106431,0.06381579644708832
390,1.9549999999999803,348.5063389529026,-2425.7186524259228,-2077.21231347302,-3927.051847557952,0.46467511860387006,0.0637958359919657
391,1.9599999999999802,348.1920495587999,-2425.4052444615286,-2077.213194902729,-3920.346783871471,0.46425606607839986,0.06377604464649766
392,1.96499999999998,347.860138006955,-2425.0745063159516,-2077.2143683089967,-3913.6934338270635,0.4638135173426067,0.06375624531188534
393,1.96999999999998,347.4998272993489,-2424.715947040782,-2077.216119741433,-3907.013753919532,0.4633331030657985,0.06373622971901492
394,1.9749999999999799,347.09378247837833,-2424.3123811345667,-2077.2185986561885,-3900.120424995613,0.4627917099711711,0.06371576146973124
395,1.9799999999999798,346.61796076639706,-2423.839185918533,-2077.221225152136,-3892.7307083296514,0.4621572810218627,0.06369457565929831
396,1.9849999999999797,346.0510724662722,-2423.273561442754,-2077.2224889764816,-3884.5997151011834,0.4614014299550296,0.06367237187651406
397,1.9899999999999796,345.3953532823634,-2422.615918435876,-2077.220565153513,-3875.7845705243085,0.4605271377098178,0.0636488036129782
398,1.9949999999999795,344.69980087642904,-2421.914368625926,-2077.214567749497,-3866.965063430229,0.45959973450190533,0.06362347687791159
399,1.9999999999999793,344.0679818616066,-2421.2738882045737,-2077.205906342967,-3859.5789129692093,0.45875730914880875,0.06359597540301776
400,2.0049999999999795,343.63496657550115,-2420.8330520443083,-2077.198085468807,-3855.5144404416847,0.4581799554340015,0.06356592074671939
401,2.0099999999999794,343.5175608521233,-2420.7121252723027,-2077.1945644201796,-3856.3904276051076,0.4580234144694978,0.06353305406168612
402,2.0149999999999793,343.7668803252777,-2420.9631471914,-2077.196266866122,-3862.872587573544,0.45835584043370364,0.06349730743747097
403,2.019999999999979,344.35468070811595,-2421.555999423777,-2077.201318715661,-3874.5256109358324,0.4591395742774879,0.06345883336956827
404,2.024999999999979,345.19760535103705,-2422.4045505061868,-2077.2069451551497,-3890.15863854247,0.4602634738013827,0.06341798388187717
405,2.029999999999979,346.19594919634983,-2423.4072575732794,-2077.2113083769295,-3908.3524650663594,0.46159459892846644,0.06337525625333959
406,2.034999999999979,347.26279760828163,-2424.4765596957827,-2077.213762087501,-3927.8605322922263,0.4630170634777088,0.06333123077170176
407,2.0399999999999787,348.33681782617384,-2425.5512205157547,-2077.2144026895808,-3947.745136369448,0.46444909043489846,0.0632865173961782
408,2.0449999999999786,349.3830991223223,-2426.5968518328004,-2077.2137527104783,-3967.4390690975815,0.46584413216309634,0.06324171846057189
409,2.0499999999999785,350.3868950848964,-2427.5994340776087,-2077.2125389927123,-3986.6306453354164,0.4671825267798619,0.06319740791246957
410,2.0549999999999784,351.34357600168784,-2428.5550865502964,-2077.2115105486087,-4005.1631298009966,0.46845810133558374,0.06315412416442343
411,2.0599999999999783,352.2485638368913,-2429.459630803837,-2077.211066966946,-4022.8635837916772,0.46966475178252176,0.06311236987387639
412,2.064999999999978,353.09160401833077,-2430.302724001914,-2077.2111199835836,-4039.4891465132378,0.47078880535777434,0.06307261122408245
413,2.069999999999978,353.85766021623186,-2431.0688901137014,-2077.2112298974694,-4054.736504162493,0.47181021362164244,0.06303527208889845
414,2.074999999999978,354.53260234164253,-2431.743560651624,-2077.210958309982,-4068.312141633908,0.47271013645552334,0.06300072481835196
415,2.079999999999978,355.1087488303734,-2432.318987190282,-2077.2102383599085,-4080.0464884017124,0.47347833177383114,0.06296928234100188
416,2.0849999999999778,355.58609713188457,-2432.795469231247,-2077.2093720993626,-4089.8129891092167,0.4741147961758461,0.06294119626570792
417,2.0899999999999777,355.9679672278727,-2433.1769374400474,-2077.208970212175,-4097.56472403468,0.47462395630383025,0.06291666208318861
418,2.0949999999999775,356.25309422981604,-2433.462670156195,-2077.2095759263793,-4103.189851871245,0.4750041256397547,0.06289582772000081
419,2.0999999999999774,356.4281344121129,-2433.6395967922836,-2077.211462380171,-4106.418868689803,0.4752375125494839,0.06287879901872266
420,2.1049999999999773,356.4642872319892,-2433.6787286687845,-2077.2144414367954,-4106.791772272414,0.4752857163093189,0.06286563554184008
421,2.1099999999999772,356.3200709125514,-2433.538029286568,-2077.2179583740167,-4103.694061102243,0.4750934278834018,0.06285633406746097
422,2.114999999999977,355.94957562462946,-2433.170810725209,-2077.221235100579,-4096.467554724669,0.4745994341661726,0.06285080186958698
423,2.119999999999977,355.3137612138264,-2432.53724256184,-2077.2234813480136,-4084.5973149571405,0.4737516816184352,0.06284882621318759
424,2.124999999999977,354.39181661250774,-2431.6159208683794,-2077.2241042558717,-4067.854022466489,0.4725224221500103,0.06285004863997895
425,2.129999999999977,353.18995113073487,-2430.4127083593544,-2077.2227572286197,-4046.4238916067566,0.4709199348409798,0.0628539518511914
426,2.1349999999999767,351.74587266370264,-2428.9653578541975,-2077.2194851904947,-4020.98408198978,0.46899449688493683,0.0628598651082845
427,2.1399999999999766,350.1273088962486,-2427.3421280742537,-2077.214819178005,-3992.6462160301644,0.4668364118616648,0.06286699141463625
428,2.1449999999999765,348.42361138053445,-2425.6332449903757,-2077.209633609841,-3962.85478521815,0.4645648151740459,0.06287445422157928
429,2.1499999999999764,346.7320809245413,-2423.9369642088054,-2077.2048832842643,-3933.1820498028774,0.4623094412327217,0.06288135700483616
430,2.1549999999999763,345.1442298872374,-2422.3452200558313,-2077.2009901685938,-3905.1160743914024,0.4601923065163165,0.062886844135272
431,2.159999999999976,343.7384629502341,-2420.9361956212974,-2077.1977326710635,-3879.969534095406,0.45831795060031216,0.06289015162240016
432,2.164999999999976,342.58163954751626,-2419.776198444432,-2077.1945588969156,-3858.8964090561158,0.4567755193966883,0.06289064253148924
433,2.169999999999976,341.73470301522605,-2418.926020255044,-2077.191317239818,-3842.8994593974385,0.455646270686968,0.06288783031903915
434,2.174999999999976,341.25345423187144,-2418.4421039696713,-2077.1886497378,-3832.904566755421,0.45500460564249523,0.06288139874821168
435,2.1799999999999757,341.17926653850486,-2418.367040608053,-2077.187774069548,-3829.5925496082014,0.45490568871800646,0.06287122313798249
436,2.1849999999999756,341.5224905296335,-2418.7123427652814,-2077.189852235648,-3833.1748912538706,0.455363320706178,0.06285738926743117
437,2.1899999999999755,342.2474543712064,-2419.442694493877,-2077.1952401226704,-3843.1153982080405,0.4563299391616085,0.06284019822820605
438,2.1949999999999754,343.26871526568294,-2420.4718514549804,-2077.2031361892973,-3858.151042316101,0.45769162035424393,0.0628201451239182
439,2.1999999999999753,344.4633757254731,-2421.6751460291644,-2077.211770303691,-3876.4670383782604,0.45928450096729745,0.06279786543148609
440,2.204999999999975,345.6969085420178,-2422.9159508600196,-2077.219042318002,-3896.053519209863,0.46092921138935705,0.06277405537623837
441,2.209999999999975,346.85379837358397,-2424.0770353872244,-2077.2232370136403,-3915.1411081685856,0.4624717311647786,0.06274938351569638
442,2.214999999999975,347.86246275825187,-2425.0860902295676,-2077.223627471316,-3932.5864383076323,0.46381661701100246,0.06272441459702256
443,2.219999999999975,348.7063884679732,-2425.927023255556,-2077.2206347875826,-3947.993923686555,0.4649418512906309,0.06269956442247679
444,2.2249999999999748,349.41854227901115,-2426.634219933611,-2077.2156776546,-3961.67663597366,0.46589138970534816,0.06267509453480935
445,2.2299999999999747,350.0617594449675,-2427.2723795753095,-2077.2106201303422,-3974.3613055107253,0.46674901259329,0.06265114379006112
446,2.2349999999999746,350.7022041031023,-2427.9094275431376,-2077.2072234400352,-3986.831044688976,0.4676029388041364,0.06262778342456045
447,2.2399999999999745,351.384367070357,-2428.5909906324446,-2077.2066235620878,-3999.5747091704957,0.46851248942714263,0.0626050758950608
448,2.2449999999999743,352.1145082270388,-2429.323657551001,-2077.2091493239623,-4012.5980742250094,0.4694860109693851,0.06258311868295792
449,2.2499999999999742,352.8559849859549,-2430.0703073464765,-2077.2143223605217,-4025.2955997840763,0.4704746466479398,0.06256206037928971
450,2.254999999999974,353.53614335876557,-2430.757228557782,-2077.2210851990167,-4036.597755806174,0.4713815244783541,0.06254208520457494
451,2.259999999999974,354.0623848566777,-2431.2903422231866,-2077.227957366509,-4045.183165386464,0.4720831798089035,0.06252337000312182
452,2.264999999999974,354.34414039928544,-2431.577459784178,-2077.233319384892,-4049.7363360598993,0.4724588538657139,0.06250602499905157
453,2.269999999999974,354.31664057714755,-2431.5523705896526,-2077.235730012505,-4049.3789627965944,0.47242218743619674,0.062490033267693444
454,2.2749999999999737,353.9616262191799,-2431.1959164505884,-2077.2342902314085,-4043.9305194554513,0.4719488349589065,0.06247520624992031
455,2.2799999999999736,353.31915867290513,-2430.54819307921,-2077.229034406305,-4034.030529874789,0.4710922115638735,0.06246117010342336
456,2.2849999999999735,352.48573107826695,-2429.7067506974886,-2077.221019619222,-4021.1243742446254,0.4699809747710226,0.0624473924159398
457,2.2899999999999734,351.5971302392859,-2428.809290867504,-2077.212160628218,-4007.232085607115,0.4687961736523812,0.062433248482605626
458,2.2949999999999733,350.79857863338015,-2428.003426178838,-2077.2048475454576,-3994.493793629799,0.4677314381778402,0.062418114898608996
459,2.299999999999973,350.2086908776666,-2427.409936920578,-2077.2012460429114,-3984.7012094027427,0.46694492117022207,0.06240146963177891
460,2.304999999999973,349.88767553961964,-2427.0900607206245,-2077.202385181005,-3978.8113463455247,0.4665169007194928,0.06238297214947186
461,2.309999999999973,349.82285487517015,-2427.0303017465026,-2077.2074468713326,-3976.7357244948735,0.4664304731668935,0.0623624995633508
462,2.314999999999973,349.9402709154129,-2427.1543429613043,-2077.2140720458915,-3977.4971743169494,0.4665870278872172,0.06234012732680712
463,2.3199999999999728,350.1378532731315,-2427.3574633644457,-2077.2196100913143,-3979.726818611796,0.466850471030842,0.06231606466450457
464,2.3249999999999726,350.32341766061154,-2427.545787493074,-2077.2223698324624,-3982.1260452986835,0.4670978902141487,0.062290571346305335
465,2.3299999999999725,350.44153119920134,-2427.6633196982884,-2077.221788499087,-3983.9164741724776,0.46725537493226843,0.06226388473060605
466,2.3349999999999724,350.4835674472006,-2427.7018502592773,-2077.2182828120767,-3984.9202986056307,0.4673114232629341,0.06223617567191508
467,2.3399999999999723,350.48353695205736,-2427.6963624400837,-2077.2128254880263,-3985.544961028915,0.46731138260274313,0.06220753939364472
468,2.344999999999972,350.5040164244158,-2427.7108719267644,-2077.206855502349,-3986.5997585064006,0.4673386885658877,0.06217801642667952
469,2.349999999999972,350.61513052653686,-2427.817181362219,-2077.202050835682,-3988.9408921956183,0.4674868407020491,0.062147633904775484
470,2.354999999999972,350.87028908575434,-2428.0701841734926,-2077.1998950877382,-3993.2391995018656,0.4678270521143391,0.06211645398712992
471,2.359999999999972,351.28483120779225,-2428.4860474299808,-2077.2012162221886,-3999.6067800720252,0.46837977494372296,0.06208461316449939
472,2.364999999999972,351.8246991772054,-2429.03046025334,-2077.205761076135,-4007.4581177524874,0.4690995989029405,0.062052338145493116
473,2.3699999999999717,352.41019634477095,-2429.622504617158,-2077.212308272387,-4015.588753061398,0.4698802617930279,0.06201993024581091
474,2.3749999999999716,352.93375367768334,-2430.1529225789905,-2077.219168901307,-4022.4258262538224,0.47057833823691114,0.061987721048111746
475,2.3799999999999715,353.2845280122659,-2430.5093934947886,-2077.2248654825225,-4026.389653734463,0.47104603734968786,0.06195601057364095
476,2.3849999999999714,353.3705401349762,-2430.599127937594,-2077.2285878026178,-4026.184231371593,0.47116072017996824,0.06192500376144027
477,2.3899999999999713,353.1319653789841,-2430.362149319121,-2077.2301839401366,-4021.018414254835,0.47084262050531206,0.06189475807069303
478,2.394999999999971,352.5450735433076,-2429.774932292384,-2077.229858749077,-4010.6257936925167,0.4700600980577434,0.06186514923793167
479,2.399999999999971,351.62108790069266,-2428.8487633221002,-2077.2276754214076,-3995.2629229534537,0.46882811720092354,0.0618358565239637
480,2.404999999999971,350.40610694865984,-2427.6293582312,-2077.2232512825403,-3975.744687367082,0.4672081425982131,0.061806364869121756
481,2.409999999999971,348.98614739017563,-2426.2019621589593,-2077.2158147687837,-3953.458245844247,0.4653148631869008,0.061775984523272036
482,2.4149999999999707,347.4957679834151,-2424.700598992722,-2077.204831009307,-3930.4865775205785,0.4633276906445534,0.061743893344021084
483,2.4199999999999706,346.12073282406493,-2423.3119416562977,-2077.191208832233,-3909.582914406419,0.46149431043208655,0.061709211802870464
484,2.4249999999999705,345.0795254244462,-2422.257594070913,-2077.1780686464667,-3893.966646609835,0.4601060338992616,0.06167111797870593
485,2.4299999999999704,344.57469876988307,-2421.7447690698596,-2077.1700702999765,-3886.5715181048713,0.4594329316931774,0.06162899418678969
486,2.4349999999999703,344.7266120122087,-2421.897399237701,-2077.1707872254924,-3889.1596768053114,0.45963548268294496,0.061582570082150144
487,2.43999999999997,345.52465916180546,-2422.7047858124633,-2077.1801266506577,-3901.5985988127964,0.46069954554907394,0.061532010483870886
488,2.44499999999997,346.82866159457694,-2424.0230106105964,-2077.1943490160193,-3921.9000937820447,0.4624382154594359,0.061477907398113936
489,2.44999999999997,348.42041082230935,-2425.628957914642,-2077.2085470923325,-3946.9777926240827,0.4645605477630791,0.06142117684679355
490,2.45499999999997,350.07361696760154,-2427.292787334459,-2077.2191703668573,-3973.579139537574,0.46676482262346874,0.06136290172087012
491,2.4599999999999698,351.6080053354546,-2428.832888473467,-2077.2248831380125,-3999.0945545092927,0.46881067378060615,0.06130417434969765
492,2.4649999999999697,352.91345354888676,-2430.1394313517485,-2077.225977802862,-4021.881432688627,0.47055127139851566,0.061245977329891815
493,2.4699999999999696,353.94944173403707,-2431.17299740361,-2077.223555669573,-4041.2983192706656,0.4719325889787161,0.061189114696799767
494,2.4749999999999694,354.73100502979946,-2431.949940808902,-2077.218935779102,-4057.4692976903225,0.4729746733730659,0.06113418894732357
495,2.4799999999999693,355.30991755792314,-2432.523294522423,-2077.2133769644997,-4071.070670049352,0.4737465567438975,0.06108161123161994
496,2.4849999999999692,355.75594050398985,-2432.9638786675678,-2077.207938163578,-4083.095470174238,0.4743412540053198,0.06103163143630358
497,2.489999999999969,356.1408187592174,-2433.344140748696,-2077.203321989479,-4094.5778538149025,0.4748544250122898,0.06098437686010217
498,2.494999999999969,356.5272562156799,-2433.7270571738372,-2077.1998009581575,-4106.4222436771015,0.4753696749542399,0.060939891566441175
499,2.499999999999969,356.9640927847237,-2434.1613426137055,-2077.197249828982,-4119.329325613429,0.47595212371296486,0.06089817156258452
500,2.504999999999969,357.4871131950938,-2434.682449992372,-2077.1953367972783,-4133.819576030195,0.47664948426012504,0.060859194885702995
501,2.5099999999999687,358.1226279837433,-2435.3164878554485,-2077.193859871705,-4150.228294218336,0.4774968373116577,0.06082294893059318
502,2.5149999999999686,358.8893378777524,-2436.0823562792966,-2077.193018401544,-4168.75561704494,0.47851911717033646,0.0607894582414861
503,2.5199999999999685,359.795190604693,-2436.9885697232194,-2077.1933791185265,-4189.415838859544,0.47972692080625734,0.06075881275704931
504,2.5249999999999684,360.8294698903569,-2438.025056878548,-2077.1955869881913,-4211.945496556593,0.48110595985380916,0.06073119199638557
505,2.5299999999999683,361.95444665073956,-2439.1543185686173,-2077.1998719178778,-4235.675954138514,0.48260592886765274,0.060706877020597946
506,2.534999999999968,363.10283075056884,-2440.308595397657,-2077.205764647088,-4259.499744260484,0.48413710766742507,0.060686241179528776
507,2.539999999999968,364.1851200718878,-2441.397248650121,-2077.212128578233,-4282.003060295197,0.48558016009585037,0.06066971618071337
508,2.544999999999968,365.10612470328596,-2442.323657637145,-2077.2175329338593,-4301.708135111414,0.48680816627104795,0.060657738271197206
509,2.549999999999968,365.78536219271797,-2443.006181039277,-2077.2208188465593,-4317.357385854373,0.48771381625695726,0.060650687218786005
510,2.5549999999999677,366.1743265137203,-2443.3956948558885,-2077.2213683421683,-4328.142198856625,0.488232435351627,0.06064883343121782
511,2.5599999999999676,366.2652858150242,-2443.4846370933433,-2077.219351278319,-4333.825285080058,0.4883537144200322,0.06065230683329805
512,2.5649999999999675,366.08921867104675,-2443.3048086908034,-2077.2155900197567,-4334.731731686362,0.4881189582280623,0.06066109354245176
513,2.5699999999999674,365.70396654547153,-2442.915289199547,-2077.211322654075,-4331.60508601416,0.48760528872729536,0.06067505902407238
514,2.5749999999999673,365.17646317311016,-2442.3842638774663,-2077.207800704356,-4325.305502630315,0.48690195089748023,0.06069398908033215
515,2.579999999999967,364.56446305416097,-2441.770380397446,-2077.205917343285,-4316.633032570905,0.4860859507388813,0.06071763550411218
516,2.584999999999967,363.90352923853226,-2441.109429553285,-2077.2059003147524,-4306.10246518656,0.48520470565137636,0.06074575281628331
517,2.589999999999967,363.2030736804572,-2440.410404657661,-2077.2073309772036,-4293.863885524363,0.4842707649072762,0.06077811662505131
518,2.594999999999967,362.45205365001954,-2439.6613577438616,-2077.209304093842,-4279.811881741219,0.4832694048666927,0.06081452073839432
519,2.599999999999967,361.63131968706995,-2438.842190653755,-2077.210870966685,-4263.757656455986,0.4821750929160933,0.06085475846565743
520,2.6049999999999667,360.726943232587,-2437.9383701463785,-2077.2114269137915,-4245.59160889354,0.48096925764344933,0.06089859828312417
521,2.6099999999999666,359.73879091892485,-2436.9497314286227,-2077.210940509698,-4225.428429088715,0.47965172122523314,0.060945764762386646
522,2.6149999999999665,358.6813283561667,-2435.891210751786,-2077.209882395619,-4203.596920018255,0.4782417711415556,0.06099593256623688
523,2.6199999999999664,357.57756353417585,-2434.7864512063516,-2077.2088876721755,-4180.569932041008,0.4767700847122345,0.061048734061695836
524,2.6249999999999662,356.45043051180943,-2433.6588184386173,-2077.208387926808,-4156.856045697003,0.47526724068241255,0.061103775195687965
525,2.629999999999966,355.31723151836286,-2432.525488643078,-2077.208257124715,-4132.895454101585,0.4737563086911505,0.06116065148806111
526,2.634999999999966,354.19134534280624,-2431.3991332334012,-2077.207787890595,-4109.08215705888,0.4722551271237417,0.06121895819047455
527,2.639999999999966,353.09141577521,-2430.2975029408826,-2077.2060871656727,-4085.8851638136025,0.47078855436694667,0.06127829469065282
528,2.644999999999966,352.0531908121158,-2429.255750685987,-2077.2025598738715,-4064.028036894264,0.4694042544161544,0.061338269623124955
529,2.6499999999999657,351.13684583974293,-2428.3341682098753,-2077.1973223701325,-4044.5311007438445,0.4681824611196572,0.06139851567992548
530,2.6549999999999656,350.42440297819473,-2427.6156942370176,-2077.1912912588227,-4028.7085122409585,0.4672325373042596,0.06145872064926526
531,2.6599999999999655,350.00619082357076,-2427.1920703699957,-2077.185879546425,-4017.917037416081,0.46667492109809433,0.06151867440458098
532,2.6649999999999654,349.96030888014894,-2427.1428246728265,-2077.1825157926773,-4013.2907214350867,0.46661374517353194,0.06157832257445757
533,2.6699999999999653,350.3324493361066,-2427.5145157335096,-2077.182066397403,-4015.4220972631524,0.4671099324481421,0.0616378138514838
534,2.674999999999965,351.12279006834086,-2428.307549517532,-2077.1847594491915,-4024.1865804929325,0.46816372009112117,0.06169752691088063
535,2.679999999999965,352.2824342256807,-2429.472723851271,-2077.19028962559,-4038.733588237786,0.46970991230090753,0.06175806944454356
536,2.684999999999965,353.7179090846289,-2430.915955577287,-2077.1980464926582,-4057.534702011688,0.4716238787795052,0.061820247498609586
537,2.689999999999965,355.3011314024629,-2432.5083236935893,-2077.2071922911264,-4078.5315941603444,0.4737348418699505,0.06188500766433213
538,2.6949999999999648,356.8830025619867,-2434.0997630590527,-2077.216760497066,-4099.356648787977,0.4758440034159822,0.06195335862991122
539,2.6999999999999647,358.3093888338397,-2435.5351063637067,-2077.225717529867,-4117.632260040747,0.4777458517784529,0.062026279712963796
540,2.7049999999999645,359.43804091189264,-2436.6711272772245,-2077.233086365332,-4131.159654916228,0.4792507212158569,0.06210462603057007
541,2.7099999999999644,360.1546953988302,-2437.392715236465,-2077.238019837635,-4138.171384770839,0.48020626053177357,0.06218904079369444
542,2.7149999999999643,360.38699663070287,-2437.626851149626,-2077.239854518923,-4137.553073892952,0.4805159955076038,0.06227988391287933
543,2.7199999999999642,360.1154916915387,-2437.3535641100143,-2077.2380724184754,-4128.997916238549,0.4801539889220516,0.062377185817813735
544,2.724999999999964,359.3810717578079,-2436.6134982921203,-2077.2324265343123,-4113.104852992387,0.47917476234374384,0.062480633929569214
545,2.729999999999964,358.28720729423975,-2435.5103891888125,-2077.223181894573,-4091.4148364963494,0.4777162763923196,0.06258959842501137
546,2.734999999999964,356.99321891502086,-2434.2047521894106,-2077.2115332743897,-4066.279644172285,0.4759909585533611,0.06270320133729625
547,2.739999999999964,355.69324087899014,-2432.893120531301,-2077.1998796523108,-4040.555513458927,0.47425765450532015,0.06282042717901079
548,2.7449999999999637,354.57838141946,-2431.769809821167,-2077.191428401707,-4017.0725784147576,0.47277117522594664,0.06294026303056784
549,2.7499999999999636,353.789307608762,-2430.9781789014046,-2077.1888712926425,-3997.978947002146,0.4717190768116826,0.06306184101123041
550,2.7549999999999635,353.3783685314663,-2430.5710871979595,-2077.1927186664934,-3984.190660853051,0.4711711580419551,0.06318454475287737
551,2.7599999999999634,353.3022424743363,-2430.503099210677,-2077.200856736341,-3975.237177591672,0.47106965663244843,0.06330804761544889
552,2.7649999999999633,353.4505326464874,-2430.6604007302385,-2077.209868083751,-3969.645076147367,0.47126737686198317,0.063432275594955
553,2.769999999999963,353.69376265668535,-2430.9106114750007,-2077.216848818315,-3965.7110102674833,0.4715916835422471,0.06355731794145834
554,2.774999999999963,353.92593948048125,-2431.14640556279,-2077.2204660823086,-3962.0141361294845,0.47190125264064164,0.06368332439568415
555,2.779999999999963,354.08668076509224,-2431.307502352933,-2077.220821587841,-3957.7688813272043,0.4721155743534563,0.06381042249093884
556,2.784999999999963,354.1626435402482,-2431.381483084317,-2077.218839544069,-3952.7765660539803,0.47221685805366426,0.06393867168587027
557,2.7899999999999627,354.17582364657665,-2431.3915434351725,-2077.215719788596,-3947.332951885275,0.4722344315287688,0.06406805287349059
558,2.7949999999999626,354.166946528842,-2431.379480416146,-2077.2125338873043,-3941.987034268781,0.47222259537178934,0.06419848399513073
559,2.7999999999999625,354.1797400425348,-2431.3898180941624,-2077.2100780516275,-3937.3217189974944,0.4722396533900463,0.06432984951462012
560,2.8049999999999624,354.248757531985,-2431.4576048173094,-2077.2088472853243,-3933.7763646758276,0.47233167670931336,0.06446203283827061
561,2.8099999999999623,354.3916131292641,-2431.600663261097,-2077.209050131833,-3931.5695738434156,0.4725221508390188,0.06459494360701275
562,2.814999999999962,354.6051740741327,-2431.815909427257,-2077.210735353124,-3930.5736998698653,0.47280689876551024,0.06472853425918017
563,2.819999999999962,354.86467389701437,-2432.0784785977735,-2077.2138047007593,-3930.374196412934,0.47315289852935244,0.06486280336353084
564,2.824999999999962,355.1254296412194,-2432.3433819878933,-2077.217952346674,-3930.2428907905955,0.47350057285495917,0.06499778470312456
565,2.829999999999962,355.3279997283209,-2432.550546798386,-2077.2225470700655,-3929.2686355960027,0.4737706663044278,0.06513352253433093
566,2.8349999999999618,355.40786603409185,-2432.634536115453,-2077.226670081361,-3926.4361566606353,0.47387715471212244,0.06527003607706969
567,2.8399999999999617,355.3093657905329,-2432.5386245814766,-2077.2292587909437,-3920.8699393705624,0.47374582105404384,0.06540727928274635
568,2.8449999999999616,355.00104934681775,-2432.2305360590044,-2077.229486712187,-3912.0690897958743,0.47333473246242364,0.06554510604045714
569,2.8499999999999615,354.4873888977572,-2431.7145272675757,-2077.2271383698185,-3900.0262995773987,0.4726498518636763,0.06568325226852864
570,2.8549999999999613,353.81094934066937,-2431.0339090172565,-2077.2229596765874,-3885.3196446524016,0.4717479324542258,0.0658213445656044
571,2.8599999999999612,353.040290059476,-2430.2590708418147,-2077.218780782339,-3868.876698358456,0.47072038674596794,0.06595893840009956
572,2.864999999999961,352.24324269167425,-2429.4601824720294,-2077.216939780355,-3851.6246203178316,0.4696576569222323,0.0660955769148036
573,2.869999999999961,351.4540881505404,-2428.6731661070717,-2077.2190779565312,-3834.0428740944794,0.46860545086738714,0.06623084964416859
574,2.874999999999961,350.6513570415954,-2427.8763855165503,-2077.225028474955,-3815.8706387628986,0.4675351427221272,0.06636442341786494
575,2.879999999999961,349.76083573921386,-2426.9935485699552,-2077.2327128307415,-3796.1596777477325,0.46634778098561847,0.06649602639018501
576,2.8849999999999607,348.68497541746694,-2425.9240876738027,-2077.239112256336,-3773.6881746753343,0.46491330055662256,0.06662538673134447
577,2.8899999999999606,347.34586884713804,-2424.5873684823105,-2077.2414996351727,-3747.537971784335,0.46312782512951733,0.06675214909956902
578,2.8949999999999605,345.7249446046311,-2422.963139936686,-2077.2381953320546,-3717.6596704825097,0.4609665928061748,0.06687580341110971
579,2.8999999999999604,343.88702514689055,-2421.1160244565044,-2077.2289993096138,-3685.160512112594,0.4585160335291874,0.06699565660997359
580,2.9049999999999603,341.981433748435,-2419.1969671091033,-2077.2155333606684,-3652.349255495303,0.4559752449979133,0.06711086634721103
581,2.90999999999996,340.2155991608665,-2417.4168848296613,-2077.2012856687948,-3622.3541223917787,0.4536207988811553,0.06722053850490313
582,2.91499999999996,338.8029990983079,-2415.993562585051,-2077.1905634867435,-3598.377719124328,0.4517373321310772,0.0673238694004294
583,2.91999999999996,337.90083188005605,-2415.0874476698255,-2077.1866157897693,-3582.8196159625422,0.45053444250674135,0.06742029341208954
584,2.92499999999996,337.56435862768603,-2414.754200986277,-2077.189842358591,-3576.6144555327555,0.45008581150358135,0.06750958645349191
585,2.9299999999999597,337.7408848846735,-2414.9385943745165,-2077.197709489843,-3579.15220572862,0.4503211798462313,0.0675918896806404
586,2.9349999999999596,338.3047260880189,-2415.511117452673,-2077.206391364654,-3588.7480060169146,0.45107296811735853,0.06766765038589853
587,2.9399999999999595,339.1118455998026,-2416.32455905913,-2077.2127134593275,-3603.4399682221497,0.45214912746640346,0.06773751140637828
588,2.9449999999999594,340.0472234712541,-2417.262425035262,-2077.2152015640077,-3621.592763047316,0.4533962979616721,0.06780219480964553
589,2.9499999999999593,341.04937864603033,-2418.2633728291617,-2077.2139941831315,-3642.272317074749,0.45473250486137373,0.06786241674227797
590,2.954999999999959,342.11093837014727,-2419.3212605212475,-2077.2103221511,-3665.229108279525,0.45614791782686304,0.06791885046099749
591,2.959999999999959,343.26205490003457,-2420.4680042276445,-2077.20594932761,-3690.677166758171,0.4576827398667127,0.06797213484245793
592,2.964999999999959,344.54479634560465,-2421.747492631873,-2077.2026962862683,-3718.934236378095,0.4593930617941395,0.06802291313150652
593,2.969999999999959,345.9859308178596,-2423.1879254957207,-2077.201994677861,-3750.109190090455,0.46131457442381274,0.06807188028642046
594,2.974999999999959,347.57591303396276,-2424.7802455745223,-2077.2043325405593,-3783.780678813084,0.46343455071195033,0.06811981718630876
595,2.9799999999999587,349.2614267311887,-2426.470454667559,-2077.20902793637,-3818.906395247649,0.46568190230825157,0.06816759559714645
596,2.9849999999999586,350.9550050523944,-2428.1694706781623,-2077.214465625768,-3853.9793894689874,0.4679400067365259,0.06821614796900093
