TimeStep,ParticleID,Position,Position,Position,Velocity,Velocity,Velocity,Force,Force,Force
TimeStep,ParticleID,X,Y,Z,X,Y,Z,X,Y,Z
1600,0,8.65999261760077,8.58464159297972,1.9753249318433248,1.0049185432213819,1.0467499194516914,1.9910697455718496,0.040829704294504145,4.504007903204291,-6.306694848968399
1600,1,0.480338791922316,0.5712343903820235,8.890330090838635,0.3381822981689113,-0.8536751687557795,1.9013448349556703,-12.726126575713623,0.06593354058147131,-13.179691146510375
1600,2,0.5289533424622018,8.883863898010892,1.2425500470785584,0.3210644436418945,-1.9986927924477287,-0.14088131383124286,-0.8316292487845437,3.0265171558323827,-8.866425393006601
1600,3,0.09658398524593238,1.1798566825776384,0.6989092863010065,-0.201052510015786,0.5323189022228574,-0.21118975911114193,-6.42470269306104,6.177511861099102,5.789101105061244
1600,4,0.04909918730545659,0.30755173786015716,2.800010433997393,0.8131388584322402,0.03101458379889675,1.3437963613111665,-13.034465942995796,0.6019844686593846,-4.024602603227263
1600,5,1.7003588834110401,1.876041121123977,3.386524585112364,-1.1822714506290013,-0.43331213546826,0.8969081040542458,4.037149298135635,-5.334916517163692,-11.175539270976685
1600,6,0.5446434827334744,7.930835254988402,2.130180128580098,-0.43494224863020947,-0.2774919651885159,0.6032927830564178,-2.1616978382508965,-9.247618786417448,11.369852229280303
1600,7,0.36756577207123975,1.532243395274049,4.061152303213613,0.4947427059781216,1.183591690639099,0.08919017694659707,-2.989157549679821,-7.668719308834495,-7.577881563242819
1600,8,7.918435425879646,8.777798041374671,3.717125753208334,1.209622762723147,0.6407028041920848,-0.6064850520379379,-3.5459680203250077,-1.2394041119208952,0.20569578550233208
1600,9,1.0574760670778416,2.3124309100690863,4.081531547596922,0.6113356595107147,0.3604527916012983,-1.003231408259596,-2.190154953722376,8.209694137733218,5.137100515201296
1600,10,0.07479943400575575,8.627233641824462,4.043287297498199,0.7817690926489032,1.327486530532907,-0.7094349929532315,10.401950681986742,5.140298134283326,-0.7447491514378929
1600,11,8.684718682649878,0.6070202535564261,3.7798731276811015,0.5320640400601805,-1.4320072299230762,1.1214404394507518,-3.4304028637437938,23.32911395328707,2.732860591038858
1600,12,8.848615199815569,1.16193528110717,5.771959523157712,0.9025770043001635,1.443373657008258,0.4902552922075599,-17.48156950319391,-2.322183890975679,1.262243796774497
1600,13,2.022247199076765,8.269423833892162,6.088354114568593,-0.19838599867782017,-0.4340598718748841,1.0962016875537597,-13.157765317340615,-8.847972755122639,-4.492238917608983
1600,14,0.6193846696110155,7.388276750017131,6.661545288974621,-0.32261855924813054,0.1282534749976005,-1.922793584112692,10.318453748157008,-14.471676322374279,6.787022640439736
1600,15,8.44836394223932,0.7507029047759554,7.2740559768613124,-1.1251286534848643,0.1512610756642823,1.1430321676041906,-0.23236681293969452,3.3093585495728917,-5.8972726510107085
1600,16,8.934587596758712,7.953357595053252,0.10948198744368003,-0.20840578797561396,-0.8088604485851721,0.09133158420154994,-17.7035155580608,-0.8800051522490907,-22.748112014384546
1600,17,8.6672123828569,0.15091786113242073,8.090642006371862,-0.10042828687138523,1.124096034076423,-0.5281169955087152,0.1706413527686067,-6.626225180236887,10.63546876072264
1600,18,8.43574920563308,7.672761014883515,7.995903175969143,0.2560790086340001,-1.2952432815291564,-0.3774896110760287,1.257297078827754,-11.342479816024737,2.0890821793395054
1600,19,8.57780172878674,8.835435760569757,0.5547079339578406,1.2166626036729127,0.40483001122855783,-0.4446705308240681,-4.590781046169709,7.052346307566584,1.0151076322697328
1600,20,0.0758153851683448,1.3745013734540945,8.291996683255856,0.16278776372403939,0.6968066991886299,0.004891852423096263,-5.338181036855021,-0.5590027933477788,-1.493057533837542
1600,21,0.8473485459782343,2.3835580417903093,8.83417533095807,-0.9182282618941358,-0.0015100296234682095,0.5894804969150836,1.4595293935982196,-5.3141190212768725,-6.41765356920855
1600,22,8.796939677669574,2.7833297817163767,1.5123875044152517,-0.6320693197620828,0.03543197230448869,-0.41586627955000904,-5.09857432885458,-22.455539491308716,-21.625998698424922
1600,23,8.92610474754064,3.2042132359046893,8.726677077740895,0.3253305699137403,-0.8937222096708931,0.9998616425364331,14.340933214520096,-2.600689005257173,-5.944606943366989
1600,24,0.955421939097494,1.152154498570173,2.7713146701460554,-0.7153636467326432,1.705065217981767,-1.23017635532152,7.515447987657973,-2.9814453108969583,2.256113915776224
1600,25,1.3215559383036826,1.64645092578839,1.8515092216422633,-0.5248700201206696,-0.6613907638230371,-1.0590853554982025,-20.445313668145268,13.064885909894109,13.726085922129885
1600,26,1.6223134647071673,2.8730425071876238,2.692266101570589,1.5084501030119968,-0.779880121554182,-0.04193009516771758,23.22394281346909,-6.026527516723917,-17.19822909398003
1600,27,0.8570143915640678,3.1342286769647765,3.2788487649973725,0.27231171018072137,-0.5990323661346617,-0.17638656339593137,-22.846510897961334,7.7318672079384925,17.774591695530724
1600,28,8.13164767496974,1.8418290530141872,3.884818835907368,-0.3049705514275507,0.04353588003231263,-0.14196004193353684,23.210584356329505,18.805868595041694,-1.7278590628850035
1600,29,1.8714092876132087,1.6808284073016249,4.6702992380163915,-0.5718942597416944,0.19755078179284158,-0.0796187128295408,7.3047986706822,4.549433318344962,-10.326157149657716
1600,30,8.910845463099442,2.7876154106686304,4.385391317090198,0.33881682561718074,0.4835014400545115,0.22333116672124545,-4.575792853740707,-3.021320846847361,-3.8142400886157115
1600,31,7.693527822041766,2.906554714028208,4.001744123239127,-0.1912691975558232,0.5106023934432942,0.5886767637409435,-0.6551475820129167,-9.94868632439556,-0.9556794928326593
1600,32,0.3288551065722154,1.967362117085856,5.080163283505381,0.7293849179542261,-0.17561742256653248,-1.503452110959209,-14.135998689609615,10.602677860126771,-6.5106010285219975
1600,33,1.9261041155690843,2.6292679805593093,5.788767905560959,1.871413289738247,-0.403449562720598,3.9590537973940554e-05,-0.7516953046029072,-3.4106701615198034,4.971252592641414
1600,34,1.0389002951655228,1.2269174247675236,5.083367631495619,-0.29532988642545305,-0.37216511399174146,-1.4178579667941054,10.018903829469501,-4.419293216982704,-7.15163969157922
