TimeStep,Time,KineticEnergy,PotentialEnergy,TotalEnergy,Virial,Temperature,MeanSquareDisplacement
358,1.7949999999999837,370.37730509998516,-2045.9910675344086,-1675.6137624344233,-2407.320427901996,0.4938364067999802,0.41925191465895456
359,1.7999999999999836,370.4917114809923,-2046.1065537982238,-1675.6148423172315,-2404.0850406456334,0.4939889486413231,0.42070095792168405
360,1.8049999999999835,370.7757646546015,-2046.3940796958466,-1675.618315041245,-2403.5224921778317,0.4943676862061353,0.4221343922111203
361,1.8099999999999834,371.1784754757979,-2046.8033345342074,-1675.6248590584096,-2404.86284112503,0.4949046339677305,0.4235508351694679
362,1.8149999999999833,371.6051717385891,-2047.2393298694524,-1675.6341581308634,-2406.735985499031,0.49547356231811873,0.4249495637667284
363,1.8199999999999832,371.92417525181725,-2047.568532646567,-1675.64435739475,-2407.231824008257,0.4958989003357563,0.4263305315637855
364,1.824999999999983,371.99423946340863,-2047.6467375038073,-1675.6524980403988,-2404.351450560635,0.4959923192845448,0.4276942672957902
365,1.829999999999983,371.7064840179658,-2047.3622264675334,-1675.6557424495677,-2396.5777583673953,0.49560864535728777,0.42904167507960494
366,1.8349999999999829,371.0243062984706,-2046.676883514271,-1675.6525772158002,-2383.4712944678736,0.49469907506462746,0.4303737951629628
367,1.8399999999999828,370.0046572494978,-2045.6479723763919,-1675.643315126894,-2365.921687624088,0.4933395429993304,0.43169159413639085
368,1.8449999999999827,368.7931404400847,-2044.4229884566532,-1675.6298480165685,-2346.0897399386463,0.49172418725344624,0.432995830402261
369,1.8499999999999825,367.59547226554474,-2043.2106198363558,-1675.6151475708111,-2326.9810026203786,0.49012729635405966,0.4342870105962782
370,1.8549999999999824,366.63307666572524,-2042.2356211426486,-1675.6025444769234,-2311.823519888762,0.48884410222096697,0.4355654292028482
371,1.8599999999999823,366.0933095388097,-2041.6882436778394,-1675.5949341390296,-2303.3856987913396,0.48812441271841295,0.43683126624819624
372,1.8649999999999822,366.08696691171457,-2041.6808432354849,-1675.5938763237702,-2303.3326635356034,0.48811595588228607,0.43808471280986244
373,1.8699999999999821,366.6259295467716,-2042.2249333390791,-1675.5990037923075,-2311.92798974261,0.48883457272902875,0.43932608495558934
374,1.874999999999982,367.62825551439437,-2043.23654532587,-1675.6082898114757,-2328.093443761296,0.4901710073525258,0.4405558955392911
375,1.879999999999982,368.94728550455085,-2044.566225495947,-1675.6189399913962,-2349.7727935581574,0.4919297140060678,0.4417748684142546
376,1.8849999999999818,370.41259217926125,-2046.040971727478,-1675.6283795482168,-2374.5635072619198,0.49388345623901503,0.4429839036335306
377,1.8899999999999817,371.86877282333126,-2047.50367747132,-1675.6349046479888,-2400.1983304516757,0.4958250304311083,0.4441840164970048
378,1.8949999999999816,373.20210165657573,-2048.8399981259063,-1675.6378964693306,-2424.982108792326,0.4976028022087676,0.4453762805978046
379,1.8999999999999815,374.35194623966555,-2049.9895221377537,-1675.6375758980882,-2447.9189647147805,0.49913592831955406,0.4465617959497143
380,1.9049999999999814,375.30908699135597,-2050.9438424466803,-1675.6347554553242,-2468.742043126967,0.5004121159884746,0.44774168941660947
381,1.9099999999999813,376.10430165712745,-2051.7350028429855,-1675.630701185858,-2487.725496351602,0.5014724022095032,0.44891714426659
382,1.9149999999999812,376.7891764703706,-2052.416315434197,-1675.6271389638262,-2505.4447862002567,0.5023855686271608,0.45008944506287335
383,1.919999999999981,377.41108211483487,-2053.0368339618767,-1675.6257518470418,-2522.4744475990988,0.5032147761531132,0.4512600190708799
384,1.924999999999981,377.9889180579466,-2053.6163672021653,-1675.6274491442186,-2539.021521312793,0.5039852240772621,0.45243045441818425
385,1.9299999999999808,378.5008893709981,-2054.1324077183986,-1675.6315183474005,-2554.7521484977265,0.5046678524946641,0.4536024823252421
386,1.9349999999999807,378.89401280399915,-2054.5298057430414,-1675.6357929390422,-2568.8875877274972,0.5051920170719989,0.45477792036213044
387,1.9399999999999806,379.113392423439,-2054.7511981713383,-1675.6378057478992,-2580.6909304428063,0.5054845232312519,0.4559585872518024
388,1.9449999999999805,379.1349744797574,-2054.771279786964,-1675.6363053072066,-2589.837565896395,0.5055132993063431,0.4571462114069412
389,1.9499999999999804,378.982727036434,-2054.614501343565,-1675.6317743071309,-2596.739524909414,0.5053103027152454,0.4583423555653436
390,1.9549999999999803,378.7227305603489,-2054.3484860059293,-1675.6257554455804,-2602.3831948026,0.5049636407471318,0.4595483673652789
391,1.9599999999999802,378.4431729805586,-2054.062709749875,-1675.6195367693165,-2608.065909796993,0.5045908973074114,0.46076535318030315
392,1.96499999999998,378.2361489546851,-2053.8497243362344,-1675.6135753815493,-2615.1233372539577,0.5043148652729135,0.46199416713001107
393,1.96999999999998,378.18979234898677,-2053.797589700299,-1675.607797351312,-2624.839449984972,0.5042530564653157,0.4632354141860592
394,1.9749999999999799,378.3871923647031,-2053.9895602218617,-1675.6023678571587,-2638.394904757409,0.5045162564862707,0.46448947163826826
395,1.9799999999999798,378.9031063812853,-2054.501094535185,-1675.5979881538997,-2656.844998448959,0.5052041418417137,0.46575653754443846
396,1.9849999999999797,379.79381669495024,-2055.3895370734836,-1675.5957203785333,-2680.9558812202904,0.506391755593267,0.46703670662433283
397,1.9899999999999796,381.08282534921864,-2056.679243269683,-1675.5964179204643,-2711.0063835543297,0.5081104337989581,0.46833006421745416
398,1.9949999999999795,382.74875697106654,-2058.349210061857,-1675.6004530907903,-2746.6146502193965,0.510331675961422,0.46963677946097476
399,1.9999999999999793,384.72009967041856,-2060.327773154499,-1675.6076734840804,-2786.670757909353,0.5129601328938913,0.47095717861748865
400,2.0049999999999795,386.8780802667964,-2062.4954256788888,-1675.6173454120924,-2829.3989250628874,0.5158374403557285,0.4722917843353466
401,2.0099999999999794,389.06881813580884,-2064.69673747235,-1675.627919336541,-2872.515791144143,0.5187584241810784,0.4736413151456228
402,2.0149999999999793,391.1265040567226,-2066.7637405046844,-1675.6372364479619,-2913.566744731211,0.5215020054089634,0.47500664974619095
403,2.019999999999979,392.904394073575,-2068.5476838466566,-1675.6432897730815,-2950.337040312221,0.5238725254314334,0.47638877198128504
404,2.024999999999979,394.30264381918437,-2069.947873966911,-1675.6452301477268,-2981.3003239003715,0.5257368584255792,0.47778871334858924
405,2.029999999999979,395.2805179116876,-2070.924176326162,-1675.6436584144744,-3005.7686177494047,0.5270406905489167,0.4792075040508507
406,2.034999999999979,395.84886937014517,-2071.488903382284,-1675.640034012139,-3023.800309916998,0.5277984924935268,0.4806461305730841
407,2.0399999999999787,396.05036065175494,-2071.6861315080837,-1675.6357708563287,-3035.9160039854933,0.5280671475356733,0.4821054908734295
408,2.0449999999999786,395.9394295449514,-2071.571085392766,-1675.6316558478143,-3042.8266680784777,0.5279192393932686,0.4835863404261489
409,2.0499999999999785,395.56988117809897,-2071.197822438542,-1675.627941260443,-3045.231738873381,0.5274265082374652,0.48508923132524473
410,2.0549999999999784,394.9899663852196,-2070.6146771890994,-1675.62471080388,-3043.7885424792457,0.526653288513626,0.4866144551643906
411,2.0599999999999783,394.24094310583376,-2069.8629052157107,-1675.621962109877,-3039.089322090502,0.5256545908077783,0.4881619989898053
412,2.064999999999978,393.3575142891835,-2068.9770132089625,-1675.619498919779,-3031.62750152877,0.5244766857189113,0.4897315210862129
413,2.069999999999978,392.3710494691384,-2067.987959581662,-1675.6169101125236,-3021.8820507190867,0.5231613992921845,0.49132234738642727
414,2.074999999999978,391.3155242739433,-2066.9293071844795,-1675.6137829105362,-3010.402643070716,0.5217540323652576,0.49293348828207545
415,2.079999999999978,390.23319985824384,-2065.8432011680966,-1675.6100013098528,-2997.8480979308765,0.5203109331443251,0.49456367729704903
416,2.0849999999999778,389.1761393130085,-2064.781983288804,-1675.6058439757956,-2985.024479347567,0.5189015190840113,0.49621143057408856
417,2.0899999999999777,388.2023981690081,-2063.8042067717906,-1675.6018086027825,-2972.8868643039023,0.5176031975586775,0.4978751227396403
418,2.0949999999999775,387.3691117092804,-2062.967445401763,-1675.5983336924828,-2962.318216336885,0.5164921489457072,0.49955306893077067
419,2.0999999999999774,386.7256325454058,-2062.3213879995683,-1675.5957554541624,-2954.0955792036884,0.5156341767272077,0.5012436015393206
420,2.1049999999999773,386.3083119224804,-2061.9026129471818,-1675.5943010247013,-2948.7841467230883,0.5150777492299738,0.5029451335768444
421,2.1099999999999772,386.1367316400652,-2061.7308964286,-1675.5941647885347,-2946.7160146912743,0.5148489755200869,0.5046562034346617
422,2.114999999999977,386.2105799861848,-2061.806108671569,-1675.5955286853841,-2947.895102055339,0.5149474399815797,0.506375500594627
423,2.119999999999977,386.50723004994603,-2062.105677130805,-1675.598447080859,-2952.0020138164878,0.5153429733999281,0.5081018736895727
424,2.124999999999977,386.9812755414929,-2062.5840129376884,-1675.6027373961956,-2958.3760415331885,0.5159750340553239,0.5098343248364872
425,2.129999999999977,387.56765325592784,-2063.175563795863,-1675.6079105399353,-2966.0157876095836,0.5167568710079038,0.5115719940510393
426,2.1349999999999767,388.18911452441404,-2063.8023637061456,-1675.6132491817316,-2973.7874185567134,0.5175854860325521,0.5133141368098921
427,2.1399999999999766,388.76676841919624,-2064.384778801991,-1675.6180103827949,-2980.469891690993,0.5183556912255949,0.5150600989761686
428,2.1449999999999765,389.23119619283875,-2064.852800675353,-1675.6216044825144,-2985.033952784146,0.5189749282571183,0.5168092909663337
429,2.1499999999999764,389.5314420247681,-2065.155177362625,-1675.623735337857,-2986.70605645729,0.5193752560330241,0.5185611640029878
430,2.1549999999999763,389.6398323186614,-2065.264265871526,-1675.6244335528645,-2985.0603854329074,0.5195197764248818,0.5203151934418786
431,2.159999999999976,389.5521099553914,-2065.176075934925,-1675.6239659795335,-2980.0281154767035,0.5194028132738552,0.5220708723541212
432,2.164999999999976,389.2839259246773,-2064.9066244955466,-1675.6226985708693,-2971.8362634013743,0.5190452345662363,0.523827718147626
433,2.169999999999976,388.86570662102935,-2064.4866304090665,-1675.620923788037,-2960.958801413731,0.5184876088280391,0.5255852905474956
434,2.174999999999976,388.337850470336,-2063.9566949201167,-1675.6188444497807,-2948.0560028095488,0.5177838006271146,0.5273432153095433
435,2.1799999999999757,387.7472725285277,-2063.3638009838405,-1675.6165284553128,-2933.8546044891355,0.5169963633713702,0.5291012058356228
436,2.1849999999999756,387.1452147802056,-2062.7592523729886,-1675.614037592783,-2919.203799441478,0.5161936197069408,0.5308590764463158
437,2.1899999999999755,386.58511855872075,-2062.1966454758026,-1675.6115269170818,-2904.975775572039,0.515446824744961,0.5326167461585527
438,2.1949999999999754,386.11922939805856,-2061.7285428143755,-1675.609313416317,-2892.0144741212002,0.5148256391974114,0.5343742350008486
439,2.1999999999999753,385.7933033457832,-2061.4011324325784,-1675.6078290867952,-2881.092445819532,0.5143910711277109,0.5361316549969938
440,2.204999999999975,385.63996527933756,-2061.2474632445646,-1675.6074979652271,-2872.7295515697574,0.5141866203724501,0.537889194563931
441,2.209999999999975,385.67278363884975,-2061.2812627167145,-1675.6084790778648,-2867.1856383188697,0.514230378185133,0.5396470930677035
442,2.214999999999975,385.8844009714508,-2061.494862653997,-1675.6104616825464,-2864.4716493546985,0.5145125346286011,0.5414056020735866
443,2.219999999999975,386.2510385450794,-2061.863800690193,-1675.6127621451135,-2864.2740187849345,0.5150013847267725,0.5431649381756195
444,2.2249999999999748,386.7417940873362,-2062.356515016605,-1675.614720929269,-2866.1383511831345,0.5156557254497816,0.5449252408714205
445,2.2299999999999747,387.3274881365293,-2062.9436623119627,-1675.6161741754333,-2869.639387993276,0.5164366508487057,0.5466865526259648
446,2.2349999999999746,387.98321879790905,-2063.600757591107,-1675.617538793198,-2874.376999987486,0.5173109583972121,0.5484488329338187
447,2.2399999999999745,388.6831216064603,-2064.302638863914,-1675.619517257454,-2879.8902594255665,0.518244162141947,0.5502119961306196
448,2.2449999999999743,389.3915652535029,-2065.014161225169,-1675.6225959716662,-2885.5440836663774,0.5191887536713372,0.551975952077296
449,2.2499999999999742,390.0570258716136,-2065.683811658283,-1675.6267857866694,-2890.494975587208,0.5200760344954847,0.5537406215489783
450,2.254999999999974,390.61251384233253,-2066.2441146774813,-1675.6316008351487,-2893.620308103717,0.52081668512311,0.5555059088775527
451,2.259999999999974,390.98294572736296,-2066.6191945783203,-1675.6362488509574,-2893.7138162739666,0.5213105943031505,0.5572716360592891
452,2.264999999999974,391.09697289376805,-2066.7368690599396,-1675.6398961661716,-2889.628980257,0.521462630525024,0.5590374545935799
453,2.269999999999974,390.8994590610076,-2066.541394716724,-1675.6419356557165,-2880.4853899748946,0.5211992787480101,0.5608027607218434
454,2.2749999999999737,390.36036889535507,-2066.0026516756807,-1675.6422827803256,-2865.767867262973,0.5204804918604734,0.5625666385618061
455,2.2799999999999736,389.4762566941283,-2065.117716401027,-1675.6414597068986,-2845.4207941278323,0.519301675592171,0.564327853066636
456,2.2849999999999735,388.2637335431708,-2063.9039807031572,-1675.6402471599863,-2819.680012711598,0.517684978057561,0.5660848991278088
457,2.2899999999999734,386.7499694711097,-2062.388944204179,-1675.6389747330695,-2789.0140521246312,0.5156666259614796,0.5678360926810375
458,2.2949999999999733,384.9686425653214,-2060.6057996878126,-1675.6371571224913,-2754.0813946537082,0.5132915234204285,0.5695796774301843
459,2.299999999999973,382.9663817497292,-2058.6001263142502,-1675.633744564521,-2715.7604101319666,0.5106218423329723,0.5713139182750969
460,2.304999999999973,380.8159111716425,-2056.443845528185,-1675.6279343565427,-2675.301141289237,0.5077545482288566,0.5730371704713167
461,2.309999999999973,378.6251255131987,-2054.2450876701755,-1675.6199621569767,-2634.49747303086,0.5048335006842649,0.5747479286282708
462,2.314999999999973,376.5321888898626,-2052.1434439384384,-1675.611255048576,-2595.5544365092082,0.5020429185198167,0.5764448663289818
463,2.3199999999999728,374.6842148350377,-2050.2881476088064,-1675.6039327737687,-2560.82758386009,0.4995789531133836,0.5781268710757019
464,2.3249999999999726,373.2066897191035,-2048.8065323760175,-1675.599842656914,-2532.3089973249025,0.4976089196254713,0.5797930706175503
465,2.3299999999999725,372.1766918272408,-2047.7764337215544,-1675.5997418943136,-2511.306881765625,0.4962355891029877,0.5814428463338416
466,2.3349999999999724,371.6119658555397,-2047.214811051761,-1675.6028451962213,-2498.2495391711095,0.4954826211407196,0.5830758339844174
467,2.3399999999999723,371.4808184239686,-2047.0881255066856,-1675.607307082717,-2492.780483213771,0.4953077578986248,0.5846919165672485
468,2.344999999999972,371.72704369532,-2047.3382525696754,-1675.6112088743555,-2494.156313842553,0.4956360582604266,0.5862912165749001
469,2.349999999999972,372.29578369716364,-2047.9094722926118,-1675.6136885954481,-2501.6018668187985,0.49639437826288485,0.5878740926120335
470,2.354999999999972,373.145628539679,-2048.761033526816,-1675.615404987137,-2514.47206998115,0.49752750471957197,0.5894411419158466
471,2.359999999999972,374.24013595194816,-2049.8582601053618,-1675.6181241534136,-2532.1286399349665,0.4989868479359309,0.5909932047714371
472,2.364999999999972,375.52558043847006,-2051.148904151185,-1675.6233237127149,-2553.6483433024277,0.5007007739179601,0.5925313644662262
473,2.3699999999999717,376.912428251895,-2052.5434616548987,-1675.6310334030036,-2577.582036148564,0.50254990433586,0.5940569324457335
474,2.3749999999999716,378.2764062574648,-2053.9160368499015,-1675.6396305924368,-2601.992029339668,0.5043685416766198,0.5955714119854285
475,2.3799999999999715,379.48168435554845,-2055.128420649322,-1675.6467362937735,-2624.769353138399,0.5059755791407313,0.5970764430899691
476,2.3849999999999714,380.4145816573416,-2056.0649941089046,-1675.650412451563,-2644.138303685683,0.5072194422097888,0.5985737385703622
477,2.3899999999999713,381.0118399110704,-2056.661706211408,-1675.6498663003374,-2659.068096480917,0.5080157865480939,0.6000650222020351
478,2.394999999999971,381.27320182132644,-2056.918674855629,-1675.6454730343025,-2669.3860576763113,0.5083642690951019,0.6015519760037997
479,2.399999999999971,381.2566296199367,-2056.8950949828527,-1675.6384653629161,-2675.8068790307193,0.5083421728265822,0.6030361914423696
480,2.404999999999971,381.06073231420373,-2056.6911533255584,-1675.6304210113547,-2679.58516729253,0.5080809764189383,0.604519117378776
481,2.409999999999971,380.80140490708055,-2056.4242249461954,-1675.622820039115,-2682.2958946338968,0.507735206542774,0.6060020009206321
482,2.4149999999999707,380.5893525412036,-2056.2060812148306,-1675.616728673627,-2685.46285997551,0.5074524700549381,0.6074858248578037
483,2.4199999999999706,380.51254775189574,-2056.1254339790285,-1675.6128862271328,-2690.345469872113,0.5073500636691943,0.6089712526652781
484,2.4249999999999705,380.6241381162416,-2056.235861806467,-1675.611723690225,-2697.6356441778858,0.5074988508216555,0.6104585923658435
485,2.4299999999999704,380.9355394242791,-2056.5487668467463,-1675.6132274224672,-2707.491060020619,0.5079140525657054,0.6119477845868385
486,2.4349999999999703,381.41691823219475,-2057.0336100702375,-1675.6166918380427,-2719.534548144435,0.5085558909762596,0.6134384189389833
487,2.43999999999997,382.0079501306422,-2057.62870442623,-1675.6207542955876,-2732.9394383989384,0.5093439335075229,0.6149297733597121
488,2.44499999999997,382.63773250445905,-2058.261599386498,-1675.6238668820388,-2746.7001561658853,0.5101836433392787,0.6164208740814712
489,2.44999999999997,383.2475625410029,-2058.8724293287955,-1675.6248667877926,-2760.0069889457413,0.5109967500546705,0.6179105787996955
490,2.45499999999997,383.808158895182,-2059.431608381358,-1675.6234494861758,-2772.390250773694,0.5117442118602427,0.6193976853779948
491,2.4599999999999698,384.32488594120326,-2059.9451251014634,-1675.62023916026,-2783.8833658861595,0.5124331812549376,0.6208810658067616
492,2.4649999999999697,384.829370500944,-2060.4459267910756,-1675.6165562901317,-2794.8683148392965,0.513105827334592,0.6223598169033479
493,2.4699999999999696,385.3615724815683,-2060.9753743933393,-1675.613801911771,-2805.8208117845306,0.5138154299754244,0.6238334056995342
494,2.4749999999999694,385.9501503851762,-2061.5630179513846,-1675.6128675662085,-2817.0799839247034,0.5146002005135683,0.6253017796572669
495,2.4799999999999693,386.59951841086996,-2062.213323620546,-1675.613805209676,-2828.647949741974,0.5154660245478265,0.6267654113359481
496,2.4849999999999692,387.28882751641794,-2062.9046186294786,-1675.6157911130606,-2840.179410869655,0.5163851033552239,0.6282252600772384
497,2.489999999999969,387.9825206593134,-2063.6001644145167,-1675.6176437552033,-2851.1121970660406,0.5173100275457512,0.6296826531712947
498,2.494999999999969,388.6460775809746,-2064.2646068222207,-1675.618529241246,-2860.8967920193913,0.5181947701079661,0.6311391136306008
499,2.499999999999969,389.2571665187428,-2064.875653005743,-1675.6184864870002,-2869.212184848554,0.5190095553583237,0.6325961734541676
500,2.504999999999969,389.8050779896766,-2065.4235317470234,-1675.6184537573467,-2875.9083186210337,0.5197401039862355,0.634055210503929
501,2.5099999999999687,390.2787134827001,-2065.898272283714,-1675.619558801014,-2880.836295188625,0.5203716179769334,0.6355173279435667
502,2.5149999999999686,390.65239433226594,-2066.274565115875,-1675.622170783609,-2883.6656767004943,0.520869859109688,0.6369832756162137
503,2.5199999999999685,390.8816653722163,-2066.507163096563,-1675.6254977243468,-2883.813215361044,0.5211755538296217,0.6384534016944405
504,2.5249999999999684,390.9144433774349,-2066.54250021922,-1675.628056841785,-2880.5925033803505,0.5212192578365799,0.6399276215011404
505,2.5299999999999683,390.7111378981478,-2066.339798265881,-1675.6286603677333,-2873.540141809243,0.5209481838641971,0.6414054105327509
506,2.534999999999968,390.2615032886907,-2065.888429111104,-1675.6269258224133,-2862.5640824795764,0.5203486710515876,0.6428858298039091
507,2.539999999999968,389.5908810280196,-2065.2140178342684,-1675.6231368062488,-2848.1182619629108,0.5194545080373595,0.6443675926626629
508,2.544999999999968,388.75671760535164,-2064.3746217283483,-1675.6179041229966,-2831.1602715214835,0.5183422901404687,0.6458491710862981
509,2.549999999999968,387.8401716140189,-2063.451989317921,-1675.611817703902,-2812.9332710423937,0.5171202288186919,0.6473289334113012
510,2.5549999999999677,386.9365413189707,-2062.5420624214985,-1675.6055211025277,-2794.898986289457,0.5159153884252942,0.6488053001606959
511,2.5599999999999676,386.14489578433927,-2061.744681019011,-1675.5997852346716,-2778.564889184352,0.5148598610457857,0.6502769022476942
512,2.5649999999999675,385.5561298706474,-2061.151575194393,-1675.5954453237455,-2765.2899566310307,0.5140748398275298,0.6517427238400086
513,2.5699999999999674,385.24032128105114,-2060.8335612207184,-1675.5932399396672,-2756.109767482175,0.5136537617080681,0.6532022132594949
514,2.5749999999999673,385.23587206291523,-2060.829449667085,-1675.59357760417,-2751.5827083514364,0.5136478294172202,0.6546553453827267
515,2.579999999999967,385.5436337366758,-2061.140004894215,-1675.5963711575391,-2751.6952644585626,0.5140581783155678,0.6561026280280879
516,2.584999999999967,386.1275549749036,-2061.728746731139,-1675.6011917562353,-2755.8559489283707,0.5148367399665381,0.6575450517111971
517,2.589999999999967,386.92078455234434,-2062.528219719804,-1675.6074351674597,-2762.9999839569427,0.5158943794031258,0.6589839920634644
518,2.594999999999967,387.83421197791887,-2063.448812904545,-1675.614600926626,-2771.760777850193,0.5171122826372251,0.6604210810521316
519,2.599999999999967,388.7642423366652,-2064.3865689302206,-1675.6223265935555,-2780.516394192494,0.5183523231155536,0.661858064490384
520,2.6049999999999667,389.5987043293455,-2065.229061950105,-1675.6303576207595,-2787.5038200105964,0.5194649391057939,0.663296658110133
521,2.6099999999999666,390.22199849353655,-2065.860315958461,-1675.6383174649243,-2790.9265375112705,0.520295997991382,0.6647384087164571
522,2.6149999999999665,390.5217873548995,-2066.167359938547,-1675.6455725836477,-2789.074086121497,0.5206957164731993,0.6661845621766468
523,2.6199999999999664,390.39942266162814,-2066.0506346139364,-1675.6512119523081,-2780.448041922154,0.5205325635488375,0.6676359359324772
524,2.6249999999999662,389.7839622195424,-2065.43824015444,-1675.6542779348974,-2763.9747757069867,0.5197119496260565,0.6690928031034225
525,2.629999999999966,388.6465832115059,-2064.3006388979024,-1675.6540556863965,-2739.234018342574,0.5181954442820079,0.6705547974524294
526,2.634999999999966,387.0111123552679,-2062.6614471011544,-1675.6503347458865,-2706.64019487505,0.5160148164736905,0.6720208573789054
527,2.639999999999966,384.9571636385544,-2060.600589756823,-1675.6434261182685,-2667.4350312016786,0.5132762181847391,0.6734892263086809
528,2.644999999999966,382.615458328291,-2058.2494106952768,-1675.6339523669858,-2623.6795529937467,0.5101539444377213,0.6749575216191724
529,2.6499999999999657,380.15791166359975,-2055.7805394139978,-1675.622627750398,-2577.996740057457,0.5068772155514663,0.6764228784170649
530,2.6549999999999656,377.78525788734595,-2053.3955058339525,-1675.6102479466065,-2533.4778368624657,0.5037136771831279,0.6778821664282509
531,2.6599999999999655,375.7120487730561,-2051.310092991041,-1675.598044217985,-2493.408774712744,0.5009493983640748,0.679332271001411
532,2.6649999999999654,374.14499662442347,-2049.7330431995188,-1675.5880465750952,-2460.9188294796086,0.49885999549923127,0.6807704192155639
533,2.6699999999999653,373.25126047423083,-2048.8340762844837,-1675.582815810253,-2438.5462274142783,0.4976683472989744,0.6821945143249174
534,2.674999999999965,373.12106055801934,-2048.705551364945,-1675.584490806926,-2427.7125427919073,0.49749474741069244,0.6836034209392052
535,2.679999999999965,373.73832896505274,-2049.3318749506466,-1675.593545985594,-2428.2926299297687,0.4983177719534036,0.6849971321753212
536,2.684999999999965,374.9749689489438,-2050.5833249762863,-1675.6083560273426,-2438.5348485413388,0.49996662526525837,0.6863767682061882
537,2.689999999999965,376.6146376564182,-2052.2405220574224,-1675.6258844010042,-2455.3957623663227,0.5021528502085576,0.6877443977573324
538,2.6949999999999648,378.3972703801283,-2054.0401313929588,-1675.6428610128305,-2475.175761416249,0.504529693840171,0.6891027237940349
539,2.6999999999999647,380.06765815477456,-2055.7244705392905,-1675.656812384516,-2494.236955550245,0.5067568775396994,0.6904547049710604
540,2.7049999999999645,381.41430692485204,-2057.080555016703,-1675.6662480918508,-2509.5784860229624,0.508552409233136,0.6918031888971786
541,2.7099999999999644,382.2944943996443,-2057.9648066732493,-1675.670312273605,-2519.1344233921754,0.509725992532859,0.693150616018342
542,2.7149999999999643,382.64791338877956,-2058.3166901902473,-1675.6687768014676,-2522.07456497766,0.510197217851706,0.694498828854056
543,2.7199999999999642,382.49966600271017,-2058.161923966659,-1675.6622579639486,-2518.7953989855555,0.5099995546702802,0.6958490016893705
544,2.724999999999964,381.94940786368267,-2057.601873476187,-1675.6524656125043,-2510.7550394654486,0.5092658771515769,0.69720168943973
545,2.729999999999964,381.14448973279445,-2056.786429620684,-1675.6419398878895,-2500.0897002647202,0.5081926529770593,0.6985569793595501
546,2.734999999999964,380.2421747532167,-2055.8753094140907,-1675.633134660874,-2489.06116668688,0.5069895663376223,0.6999147075914118
547,2.739999999999964,379.3729698841775,-2055.0005321211634,-1675.6275622369858,-2479.572041417365,0.5058306265122366,0.7012746883259434
548,2.7449999999999637,378.61809185500124,-2054.2433975620665,-1675.6253057070653,-2472.792606604897,0.504824122473335,0.7026368974324363
549,2.7499999999999636,378.007118157812,-2053.6324515262986,-1675.6253333684867,-2469.154238926344,0.5040094908770826,0.7040015675090984
550,2.7549999999999635,377.5321348356649,-2053.1583601284815,-1675.6262252928166,-2468.5589760653393,0.5033761797808866,0.7053691824080243
551,2.7599999999999634,377.16840447993945,-2052.7953424876678,-1675.6269380077283,-2470.672001649534,0.5028912059732525,0.7067403859264364
552,2.7649999999999633,376.89068589965814,-2052.5178646121108,-1675.6271787124526,-2475.1389581016806,0.5025209145328775,0.708115839855659
553,2.769999999999963,376.6795798583131,-2052.3068334484697,-1675.6272535901567,-2481.681855412039,0.5022394398110841,0.7094960710149539
554,2.774999999999963,376.51994201533654,-2052.147417169494,-1675.6274751541575,-2490.057051958706,0.502026589353782,0.7108813395691043
555,2.779999999999963,376.39789258639854,-2052.0257083677493,-1675.6278157813508,-2500.0857815885097,0.5018638567818647,0.7122715479657935
556,2.784999999999963,376.30209006906546,-2051.9298590934472,-1675.627769024382,-2511.577226427037,0.5017361200920872,0.7136662002299868
557,2.7899999999999627,376.2309997538469,-2051.8575344259316,-1675.6265346720847,-2524.4476549835417,0.5016413330051291,0.7150644112436056
558,2.7949999999999626,376.2035725774736,-2051.826999912463,-1675.6234273349896,-2538.8770661305675,0.5016047634366314,0.7164649594576363
559,2.7999999999999625,376.26807836506555,-2051.8862646666626,-1675.618186301597,-2555.4363795088752,0.5016907711534208,0.7178663725409608
560,2.8049999999999624,376.5044820288582,-2052.1156714942904,-1675.6111894654323,-2575.12622781152,0.5020059760384775,0.7192670317349626
561,2.8099999999999623,377.01684942137587,-2052.6204837886426,-1675.6036343672667,-2599.269531831805,0.5026891325618345,0.7206652804298269
562,2.814999999999962,377.9137686054371,-2053.511263191653,-1675.597494586216,-2629.200992073189,0.5038850248072495,0.7220595223148483
563,2.819999999999962,379.27810918416924,-2054.873150375652,-1675.5950411914828,-2665.8828444413552,0.5057041455788923,0.7234482971338928
564,2.824999999999962,381.1336149565298,-2056.7314644323774,-1675.5978494758476,-2709.4362569207856,0.5081781532753731,0.7248303277770516
565,2.829999999999962,383.4226687692072,-2059.0284469949324,-1675.6057782257253,-2758.810706357814,0.5112302250256096,0.7262045454852071
566,2.8349999999999618,386.0084786330316,-2061.6253436393054,-1675.6168650062737,-2811.849672827769,0.5146779715107087,0.7275701080352572
567,2.8399999999999617,388.7019741669184,-2064.330574115309,-1675.6285999483907,-2865.688101543376,0.5182692988892245,0.7289264240204043
568,2.8449999999999616,391.29857313452277,-2066.937636101024,-1675.6390629665013,-2917.1963923553703,0.5217314308460304,0.7302731844248346
569,2.8499999999999615,393.60859991751516,-2069.2558021781947,-1675.6472022606795,-2963.465185645128,0.5248114665566868,0.7316103762876217
570,2.8549999999999613,395.47733159630974,-2071.129506449022,-1675.652174852712,-3002.1278532321307,0.5273031087950797,0.7329382411543046
